,Administrador,Usuario,mini juego,color presionado,dificultad,Juego,botón correcto,tiempo de interacción,número de interacción,auto push,tiempo de lección,tiempo de sesión
373,11,17,0,0,1,0,1,1.700175,2.0,0.0,0.0,0.0
374,11,17,0,2,1,0,1,1.867105,3.0,0.0,0.0,0.0
375,11,17,0,1,1,0,1,1.547852,4.0,0.0,0.0,0.0
376,11,17,0,3,1,0,1,1.032231,5.0,0.0,0.0,0.0
377,11,17,0,4,1,0,2,0.0,0.0,0.0,0.0,0.0
378,11,17,2,3,1,0,1,1.343741,1.0,0.0,0.0,0.0
379,11,17,2,2,1,0,1,3.55007,2.0,0.0,0.0,0.0
380,11,17,2,0,1,0,1,3.100219,3.0,0.0,0.0,0.0
381,11,17,2,1,1,0,1,1.634063,4.0,0.0,0.0,0.0
382,11,17,2,0,1,0,1,1.88347,5.0,0.0,0.0,0.0
383,11,17,2,4,1,0,2,0.0,0.0,0.0,0.0,0.0
384,11,17,3,1,1,0,1,3.93411,1.0,0.0,0.0,0.0
385,11,17,3,3,1,0,1,1.133369,2.0,0.0,0.0,0.0
386,11,17,3,0,1,0,1,5.450541,3.0,0.0,0.0,0.0
387,11,17,3,2,1,0,1,1.783405,4.0,0.0,0.0,0.0
388,11,17,3,0,1,0,1,3.43371,5.0,0.0,0.0,0.0
389,11,17,3,4,1,0,2,0.0,0.0,0.0,0.0,0.0
390,11,17,1,1,1,0,1,1.483918,1.0,0.0,0.0,0.0
391,11,17,1,0,1,0,1,2.750018,2.0,0.0,0.0,0.0
392,11,17,1,2,1,0,0,1.582994,3.0,0.0,0.0,0.0
393,11,17,1,2,1,0,1,2.300029,4.0,0.0,0.0,0.0
394,11,17,1,1,1,0,1,1.417292,5.0,0.0,0.0,0.0
395,11,17,1,3,1,0,1,2.450073,6.0,0.0,0.0,0.0
396,11,17,1,4,1,0,2,0.0,0.0,0.0,0.0,0.0
397,11,17,0,1,2,0,1,1.886963,1.0,0.0,0.0,0.0
398,11,17,0,0,2,0,1,1.866535,2.0,0.0,0.0,0.0
399,11,17,0,2,2,0,1,1.582838,3.0,0.0,0.0,0.0
400,11,17,0,1,2,0,1,1.149345,4.0,0.0,0.0,0.0
401,11,17,0,3,2,0,1,1.13342,5.0,0.0,0.0,0.0
402,11,17,0,4,2,0,2,0.0,0.0,0.0,0.0,0.0
403,11,17,2,3,2,0,1,2.916891,1.0,0.0,0.0,0.0
404,11,17,2,2,2,0,0,0.3172924,2.0,0.0,0.0,0.0
405,11,17,2,2,2,0,0,2.300365,3.0,0.0,0.0,0.0
406,11,17,2,2,2,0,1,3.116807,4.0,0.0,0.0,0.0
407,11,17,2,0,2,0,1,3.583539,5.0,0.0,0.0,0.0
408,11,17,2,0,2,0,0,3.583539,6.0,0.0,0.0,0.0
409,11,17,2,1,2,0,1,1.750049,7.0,0.0,0.0,0.0
410,11,17,2,0,2,0,1,1.916891,8.0,0.0,0.0,0.0
411,11,17,2,0,2,0,0,1.916891,9.0,0.0,0.0,0.0
412,11,17,2,4,2,0,2,0.0,0.0,0.0,0.0,0.0
413,11,17,3,1,2,0,1,1.516911,1.0,0.0,0.0,0.0
414,11,17,3,3,2,0,1,1.300073,2.0,0.0,0.0,0.0
415,11,17,3,0,2,0,1,1.533339,3.0,0.0,0.0,0.0
416,11,17,3,3,2,0,0,0.2995724,4.0,0.0,0.0,0.0
417,11,17,3,2,2,0,1,1.466442,5.0,0.0,0.0,0.0
418,11,17,3,1,2,0,0,0.18287,6.0,0.0,0.0,0.0
419,11,17,3,0,2,0,1,1.399549,7.0,0.0,0.0,0.0
420,11,17,3,4,2,0,2,0.0,0.0,0.0,0.0,0.0
421,11,17,1,1,2,0,1,4.01687,1.0,0.0,0.0,0.0
422,11,17,1,0,2,0,1,1.833562,2.0,0.0,0.0,0.0
423,11,17,1,2,2,0,1,1.783354,3.0,0.0,0.0,0.0
424,11,17,1,3,2,0,1,1.983374,4.0,0.0,0.0,0.0
425,11,17,1,0,2,0,1,3.383495,5.0,0.0,0.0,0.0
426,11,17,1,4,2,0,2,0.0,0.0,0.0,0.0,0.0
427,11,17,0,1,3,0,1,1.937423,1.0,0.0,0.0,0.0
428,11,17,0,0,3,0,1,4.950176,2.0,0.0,0.0,0.0
429,11,17,0,2,3,0,1,1.249909,3.0,0.0,0.0,0.0
430,11,17,0,1,3,0,1,1.216866,4.0,0.0,0.0,0.0
431,11,17,0,3,3,0,0,0.4489968,5.0,0.0,0.0,0.0
432,11,17,0,3,3,0,1,2.665022,6.0,0.0,0.0,0.0
433,11,17,0,0,3,0,1,1.850122,7.0,0.0,0.0,0.0
434,11,17,0,2,3,0,1,0.4168454,8.0,0.0,0.0,0.0
435,11,17,0,3,3,0,0,2.031729,9.0,0.0,0.0,0.0
436,11,17,0,3,3,0,0,2.298251,10.0,0.0,0.0,0.0
437,11,17,0,3,3,0,1,3.615261,11.0,0.0,0.0,0.0
438,11,17,0,4,3,0,2,0.0,0.0,0.0,0.0,0.0
439,11,17,2,3,3,0,0,1.653801,1.0,0.0,0.0,0.0
440,11,17,2,3,3,0,0,2.187694,2.0,0.0,0.0,0.0
441,11,17,2,4,3,0,2,0.0,0.0,0.0,0.0,0.0
442,11,17,9,4,3,0,2,0.0,0.0,0.0,0.0,0.0
443,6,10,8,3,0,0,1,14.60791,1.0,0.0,0.0,0.0
444,6,10,8,1,0,0,1,3.883102,2.0,0.0,0.0,0.0
445,6,10,8,2,0,0,1,2.96667,3.0,0.0,0.0,0.0
446,6,10,8,0,0,0,1,3.333346,4.0,0.0,0.0,0.0
447,6,10,8,4,0,0,2,0.0,0.0,0.0,0.0,0.0
448,6,10,0,1,0,0,1,15.18129,1.0,0.0,0.0,0.0
449,6,10,0,0,0,0,1,3.000288,2.0,0.0,0.0,0.0
450,6,10,0,2,0,0,1,2.683342,3.0,0.0,0.0,0.0
451,6,10,0,1,0,0,0,1.88317,4.0,0.0,0.0,0.0
452,6,10,0,1,0,0,1,3.016641,5.0,0.0,0.0,0.0
453,6,10,0,4,0,0,2,0.0,0.0,0.0,0.0,0.0
454,6,10,2,3,0,0,1,9.459785,1.0,0.0,0.0,0.0
455,6,10,2,2,0,0,1,3.950109,2.0,0.0,0.0,0.0
456,6,10,2,0,0,0,1,2.93343,3.0,0.0,0.0,0.0
457,6,10,2,1,0,0,1,3.283637,4.0,0.0,0.0,0.0
458,6,10,2,4,0,0,2,0.0,0.0,0.0,0.0,0.0
459,6,10,3,1,0,0,1,2.999893,1.0,0.0,0.0,0.0
460,6,10,3,3,0,0,1,1.915946,2.0,0.0,0.0,0.0
461,6,10,3,0,0,0,1,1.600322,3.0,0.0,0.0,0.0
462,6,10,3,2,0,0,1,7.933327,4.0,0.0,0.0,0.0
463,6,10,3,4,0,0,2,0.0,0.0,0.0,0.0,0.0
464,6,10,1,1,0,0,0,2.18383,1.0,0.0,0.0,0.0
465,6,10,1,1,0,0,0,7.06694,2.0,0.0,0.0,0.0
466,6,10,1,1,0,0,0,13.55077,3.0,0.0,0.0,0.0
467,6,10,1,1,0,0,0,14.85125,4.0,0.0,0.0,0.0
468,6,10,1,1,0,0,1,17.18422,5.0,0.0,0.0,0.0
469,6,10,1,3,0,0,0,5.817134,6.0,0.0,0.0,0.0
470,6,10,1,3,0,0,0,11.36742,7.0,0.0,0.0,0.0
471,6,10,1,3,0,0,0,12.75062,8.0,0.0,0.0,0.0
472,6,10,1,3,0,0,0,4.4,9.0,0.0,0.0,0.0
473,6,10,1,3,0,0,1,4.4,10.0,0.0,0.0,0.0
474,6,10,1,2,0,0,1,2.78339,11.0,0.0,0.0,0.0
475,6,10,1,1,0,0,1,4.033385,12.0,0.0,0.0,0.0
476,6,10,1,4,0,0,2,0.0,0.0,0.0,0.0,0.0
477,6,10,0,1,1,0,1,2.217876,1.0,0.0,0.0,0.0
478,6,10,0,0,1,0,1,2.316932,2.0,0.0,0.0,0.0
479,6,10,0,2,1,0,1,1.082814,3.0,0.0,0.0,0.0
480,6,10,0,1,1,0,1,1.850176,4.0,0.0,0.0,0.0
481,6,10,0,3,1,0,1,1.566376,5.0,0.0,0.0,0.0
482,6,10,0,4,1,0,2,0.0,0.0,0.0,0.0,0.0
483,6,10,2,3,1,0,1,4.24192,1.0,0.0,0.0,0.0
484,6,10,2,2,1,0,0,0.5498026,2.0,0.0,0.0,0.0
485,6,10,2,2,1,0,1,2.466483,3.0,0.0,0.0,0.0
486,6,10,2,0,1,0,0,1.2831,4.0,0.0,0.0,0.0
487,6,10,2,0,1,0,1,2.483172,5.0,0.0,0.0,0.0
488,6,10,2,1,1,0,0,1.433288,6.0,0.0,0.0,0.0
489,6,10,2,1,1,0,0,2.100865,7.0,0.0,0.0,0.0
490,6,10,2,1,1,0,1,3.21647,8.0,0.0,0.0,0.0
491,6,10,2,0,1,0,1,3.016608,9.0,0.0,0.0,0.0
492,6,10,2,4,1,0,2,0.0,0.0,0.0,0.0,0.0
493,6,10,3,3,1,0,0,0.1836898,1.0,0.0,0.0,0.0
494,6,10,3,1,1,0,1,3.383681,2.0,0.0,0.0,0.0
495,6,10,3,3,1,0,1,5.817221,3.0,0.0,0.0,0.0
496,6,10,3,0,1,0,1,1.698898,4.0,0.0,0.0,0.0
497,6,10,3,2,1,0,1,2.116832,5.0,0.0,0.0,0.0
498,6,10,3,0,1,0,1,2.649547,6.0,0.0,0.0,0.0
499,6,10,3,4,1,0,2,0.0,0.0,0.0,0.0,0.0
500,6,10,1,1,1,0,0,3.783014,1.0,0.0,0.0,0.0
501,6,10,1,1,1,0,1,3.833439,2.0,0.0,0.0,0.0
502,6,10,1,0,1,0,0,1.916824,3.0,0.0,0.0,0.0
503,6,10,1,0,1,0,1,2.883628,4.0,0.0,0.0,0.0
504,6,10,1,2,1,0,1,3.216836,5.0,0.0,0.0,0.0
505,6,10,1,1,1,0,1,3.783732,6.0,0.0,0.0,0.0
506,6,10,1,3,1,0,0,3.550206,7.0,0.0,0.0,0.0
507,6,10,1,3,1,0,0,1.916834,8.0,0.0,0.0,0.0
508,6,10,1,3,1,0,1,3.433636,9.0,0.0,0.0,0.0
509,6,10,1,4,1,0,2,0.0,0.0,0.0,0.0,0.0
510,6,10,0,1,2,0,1,2.60523,1.0,0.0,0.0,0.0
511,6,10,0,0,2,0,0,0.9330961,2.0,0.0,0.0,0.0
512,6,10,0,0,2,0,1,1.833541,3.0,0.0,0.0,0.0
513,6,10,0,2,2,0,1,1.366882,4.0,0.0,0.0,0.0
514,6,10,0,1,2,0,0,0.683217,5.0,0.0,0.0,0.0
515,6,10,0,1,2,0,1,2.000162,6.0,0.0,0.0,0.0
516,6,10,0,3,2,0,1,0.8338225,7.0,0.0,0.0,0.0
517,6,10,0,4,2,0,2,0.0,0.0,0.0,0.0,0.0
518,6,10,2,5,2,0,0,0.4192421,1.0,0.0,0.0,0.0
519,6,10,2,3,2,0,1,0.2001025,2.0,0.0,0.0,0.0
520,6,10,2,5,2,0,0,1.534016,3.0,0.0,0.0,0.0
521,6,10,2,2,2,0,1,2.382689,4.0,0.0,0.0,0.0
522,6,10,2,5,2,0,0,3.216676,5.0,0.0,0.0,0.0
523,6,10,2,5,2,0,0,3.107011,1.0,0.0,0.0,0.0
524,6,10,2,3,2,0,0,4.633062,2.0,0.0,0.0,0.0
525,6,10,2,3,2,0,1,6.117267,3.0,0.0,0.0,0.0
526,6,10,2,2,2,0,1,2.11651,4.0,0.0,0.0,0.0
527,6,10,2,0,2,0,1,1.934034,5.0,0.0,0.0,0.0
528,6,10,2,5,2,0,0,2.000219,6.0,0.0,0.0,0.0
529,6,10,2,1,2,0,1,2.400322,7.0,0.0,0.0,0.0
530,6,10,2,0,2,0,1,4.451108,8.0,0.0,0.0,0.0
531,6,10,2,4,2,0,2,0.0,0.0,0.0,0.0,0.0
532,6,10,3,3,2,0,0,1.250742,1.0,0.0,0.0,0.0
533,6,10,3,1,2,0,1,1.900122,2.0,0.0,0.0,0.0
534,6,10,3,3,2,0,1,1.133328,3.0,0.0,0.0,0.0
535,6,10,3,0,2,0,1,1.366992,4.0,0.0,0.0,0.0
536,6,10,3,2,2,0,1,5.56666,5.0,0.0,0.0,0.0
537,6,10,3,0,2,0,1,1.533322,6.0,0.0,0.0,0.0
538,6,10,3,4,2,0,2,0.0,0.0,0.0,0.0,0.0
539,6,10,1,0,2,0,1,4.850343,1.0,0.0,0.0,0.0
540,6,10,1,1,2,0,1,2.5666,2.0,0.0,0.0,0.0
541,6,10,1,0,2,0,1,1.666331,3.0,0.0,0.0,0.0
542,6,10,1,1,2,0,1,2.499741,4.0,0.0,0.0,0.0
543,6,10,1,2,2,0,0,2.383205,5.0,0.0,0.0,0.0
544,6,10,1,2,2,0,1,1.450218,6.0,0.0,0.0,0.0
545,6,10,1,4,2,0,2,0.0,0.0,0.0,0.0,0.0
546,6,10,0,1,3,0,0,1.846606,1.0,0.0,0.0,0.0
547,6,10,0,4,3,0,2,0.0,0.0,0.0,0.0,0.0
548,6,10,9,4,3,0,2,0.0,0.0,0.0,0.0,0.0
549,6,10,10,4,3,0,2,0.0,0.0,0.0,0.0,0.0
550,6,10,8,1,0,0,0,1.320737,1.0,0.0,0.0,0.0
551,6,10,8,4,0,0,2,0.0,0.0,0.0,0.0,0.0
552,6,10,9,4,0,0,2,0.0,0.0,0.0,0.0,0.0
553,3,8,0,1,3,0,0,1.072447,1.0,0.0,0.0,0.0
554,3,8,0,1,3,0,0,1.19146,2.0,0.0,0.0,0.0
555,3,8,0,1,3,0,1,1.887645,3.0,0.0,0.0,0.0
556,3,8,0,3,3,0,1,1.816474,4.0,0.0,0.0,0.0
557,3,8,0,0,3,0,0,0.8837629,5.0,0.0,0.0,0.0
558,3,8,0,1,3,0,0,1.000254,6.0,0.0,0.0,0.0
559,3,8,0,1,3,0,1,2.100186,7.0,0.0,0.0,0.0
560,3,8,0,2,3,0,1,1.016767,8.0,0.0,0.0,0.0
561,3,8,0,2,3,0,1,1.116856,9.0,0.0,0.0,0.0
562,3,8,0,1,3,0,1,1.349792,10.0,0.0,0.0,0.0
563,3,8,0,2,3,0,1,0.1831544,11.0,0.0,0.0,0.0
564,3,8,0,1,3,0,1,1.216606,12.0,0.0,0.0,0.0
565,3,8,0,4,3,0,2,0.0,0.0,0.0,0.0,0.0
566,3,8,9,4,3,0,2,0.0,0.0,0.0,0.0,0.0
567,3,8,8,3,0,0,0,1.810289,1.0,0.0,0.0,0.0
568,3,8,8,2,0,0,0,1.959943,2.0,0.0,0.0,0.0
569,3,8,8,3,0,0,1,2.644269,3.0,0.0,0.0,0.0
570,3,8,8,1,0,0,1,2.299166,4.0,0.0,0.0,0.0
571,3,8,8,2,0,0,1,2.251073,5.0,0.0,0.0,0.0
572,3,8,8,0,0,0,1,4.4,6.0,0.0,0.0,0.0
573,3,8,8,4,0,0,2,0.0,0.0,0.0,0.0,0.0
574,3,8,0,0,0,0,0,0.8080767,1.0,0.0,0.0,0.0
575,3,8,0,0,0,0,1,1.691236,2.0,0.0,0.0,0.0
576,3,8,0,3,0,0,1,0.1332779,3.0,0.0,0.0,0.0
577,3,8,0,3,0,0,0,1.083647,4.0,0.0,0.0,0.0
578,3,8,0,3,0,0,1,4.600368,5.0,0.0,0.0,0.0
579,3,8,0,1,0,0,1,0.8835471,6.0,0.0,0.0,0.0
580,3,8,0,4,0,0,2,0.0,0.0,0.0,0.0,0.0
581,3,8,2,0,0,0,1,1.701537,1.0,0.0,0.0,0.0
582,3,8,2,2,0,0,1,1.733619,2.0,0.0,0.0,0.0
583,3,8,2,3,0,0,1,1.665789,3.0,0.0,0.0,0.0
584,3,8,2,1,0,0,1,1.015621,4.0,0.0,0.0,0.0
585,3,8,2,4,0,0,2,0.0,0.0,0.0,0.0,0.0
586,3,8,3,1,0,0,1,1.400476,1.0,0.0,0.0,0.0
587,3,8,3,2,0,0,1,0.9505374,2.0,0.0,0.0,0.0
588,3,8,3,3,0,0,0,0.1671456,3.0,0.0,0.0,0.0
589,3,8,3,1,0,0,1,0.9004058,4.0,0.0,0.0,0.0
590,3,8,3,1,0,0,1,1.016984,5.0,0.0,0.0,0.0
591,3,8,3,4,0,0,2,0.0,0.0,0.0,0.0,0.0
592,3,8,1,1,0,0,0,13.76758,1.0,0.0,0.0,0.0
593,3,8,1,1,0,0,0,14.70087,2.0,0.0,0.0,0.0
594,3,8,1,1,0,0,0,17.60084,3.0,0.0,0.0,0.0
595,3,8,1,1,0,0,0,18.86778,4.0,0.0,0.0,0.0
596,3,8,1,1,0,0,0,4.4,5.0,0.0,0.0,0.0
597,3,8,1,1,0,0,0,4.4,6.0,0.0,0.0,0.0
598,3,8,1,1,0,0,1,4.4,7.0,0.0,0.0,0.0
599,3,8,1,0,0,0,0,9.984036,8.0,0.0,0.0,0.0
600,3,8,1,0,0,0,0,10.00078,9.0,0.0,0.0,0.0
601,3,8,1,0,0,0,0,15.91749,10.0,0.0,0.0,0.0
602,3,8,1,0,0,0,1,4.4,11.0,0.0,0.0,0.0
603,3,8,1,3,0,0,0,1.116656,12.0,0.0,0.0,0.0
604,3,8,1,3,0,0,1,2.000516,13.0,0.0,0.0,0.0
605,3,8,1,2,0,0,0,0.3170486,14.0,0.0,0.0,0.0
606,3,8,1,2,0,0,0,4.366438,15.0,0.0,0.0,0.0
607,3,8,1,2,0,0,0,6.299743,16.0,0.0,0.0,0.0
608,3,8,1,2,0,0,0,7.100083,17.0,0.0,0.0,0.0
609,3,8,1,2,0,0,0,12.6671,18.0,0.0,0.0,0.0
610,3,8,1,2,0,0,0,14.3503,19.0,0.0,0.0,0.0
611,3,8,1,2,0,0,1,4.4,4.8,0.0,0.0,0.0
612,3,8,1,4,0,0,2,0.0,0.0,0.0,0.0,0.0
613,3,8,0,0,1,0,0,1.567206,1.0,0.0,0.0,0.0
614,3,8,0,0,1,0,1,2.250324,2.0,0.0,0.0,0.0
615,3,8,0,1,1,0,1,1.383559,3.0,0.0,0.0,0.0
616,3,8,0,1,1,0,0,0.6503261,4.0,0.0,0.0,0.0
617,3,8,0,1,1,0,1,1.117065,5.0,0.0,0.0,0.0
618,3,8,0,2,1,0,1,0.9164634,6.0,0.0,0.0,0.0
619,3,8,0,1,1,0,1,0.9826397,7.0,0.0,0.0,0.0
620,3,8,0,4,1,0,2,0.0,0.0,0.0,0.0,0.0
621,3,8,2,3,1,0,1,2.380083,1.0,0.0,0.0,0.0
622,3,8,2,2,1,0,1,1.699734,2.0,0.0,0.0,0.0
623,3,8,2,0,1,0,1,1.249971,3.0,0.0,0.0,0.0
624,3,8,2,2,1,0,1,1.433412,4.0,0.0,0.0,0.0
625,3,8,2,0,1,0,1,1.416711,5.0,0.0,0.0,0.0
626,3,8,2,4,1,0,2,0.0,0.0,0.0,0.0,0.0
627,3,8,3,2,1,0,1,4.4,1.0,0.0,0.0,0.0
628,3,8,3,0,1,0,0,4.4,2.0,0.0,0.0,0.0
629,3,8,3,0,1,0,1,4.4,3.0,0.0,0.0,0.0
630,3,8,3,3,1,0,0,0.7333786,4.0,0.0,0.0,0.0
631,3,8,3,1,1,0,1,0.9500858,5.0,0.0,0.0,0.0
632,3,8,3,2,1,0,1,0.7834284,6.0,0.0,0.0,0.0
633,3,8,3,1,1,0,1,1.050411,7.0,0.0,0.0,0.0
634,3,8,3,0,1,0,1,1.116817,8.0,0.0,0.0,0.0
635,3,8,3,4,1,0,2,0.0,0.0,0.0,0.0,0.0
636,3,8,1,3,1,0,0,0.9996157,1.0,0.0,0.0,0.0
637,3,8,1,3,1,0,1,2.949324,2.0,0.0,0.0,0.0
638,3,8,1,0,1,0,0,1.366796,3.0,0.0,0.0,0.0
639,3,8,1,0,1,0,0,3.766712,4.0,0.0,0.0,0.0
640,3,8,1,0,1,0,0,4.916922,5.0,0.0,0.0,0.0
641,3,8,1,0,1,0,0,5.450302,6.0,0.0,0.0,0.0
642,3,8,1,2,1,0,0,0.8992304,7.0,0.0,0.0,0.0
643,3,8,1,2,1,0,0,1.932838,8.0,0.0,0.0,0.0
644,3,8,1,2,1,0,0,3.382621,9.0,0.0,0.0,0.0
645,3,8,1,2,1,0,1,3.532646,10.0,0.0,0.0,0.0
646,3,8,1,3,1,0,0,1.533358,11.0,0.0,0.0,0.0
647,3,8,1,3,1,0,0,2.05017,12.0,0.0,0.0,0.0
648,3,8,1,3,1,0,0,3.750506,13.0,0.0,0.0,0.0
649,3,8,1,3,1,0,1,5.766836,14.0,0.0,0.0,0.0
650,3,8,1,2,1,0,0,1.700007,15.0,0.0,0.0,0.0
651,3,8,1,2,1,0,0,3.483338,16.0,0.0,0.0,0.0
652,3,8,1,2,1,0,1,4.700184,17.0,0.0,0.0,0.0
653,3,8,1,2,1,0,0,2.116751,18.0,0.0,0.0,0.0
654,3,8,1,0,1,0,0,3.200057,19.0,0.0,0.0,0.0
655,3,8,1,0,1,0,0,4.517301,4.8,0.0,0.0,0.0
656,3,8,1,0,1,0,0,5.300675,4.8,0.0,0.0,0.0
657,3,8,1,0,1,0,0,1.566547,4.8,0.0,0.0,0.0
658,3,8,1,0,1,0,0,2.649674,4.8,0.0,0.0,0.0
659,3,8,1,0,1,0,1,4.48398,4.8,0.0,0.0,0.0
660,3,8,1,4,1,0,2,0.0,0.0,0.0,0.0,0.0
661,3,8,0,2,2,0,1,3.102063,1.0,0.0,0.0,0.0
662,3,8,0,1,2,0,0,0.0498331,2.0,0.0,0.0,0.0
663,3,8,0,1,2,0,1,1.300173,3.0,0.0,0.0,0.0
664,3,8,0,1,2,0,1,0.9842755,4.0,0.0,0.0,0.0
665,3,8,0,0,2,0,0,0.6335669,5.0,0.0,0.0,0.0
666,3,8,0,0,2,0,1,0.9336903,6.0,0.0,0.0,0.0
667,3,8,0,0,2,0,1,0.8002689,7.0,0.0,0.0,0.0
668,3,8,0,4,2,0,2,0.0,0.0,0.0,0.0,0.0
669,3,8,2,2,2,0,1,1.247287,1.0,0.0,0.0,0.0
670,3,8,2,0,2,0,1,1.59981,2.0,0.0,0.0,0.0
671,3,8,2,1,2,0,1,1.249081,3.0,0.0,0.0,0.0
672,3,8,2,1,2,0,0,1.249081,4.0,0.0,0.0,0.0
673,3,8,2,3,2,0,1,1.449836,5.0,0.0,0.0,0.0
674,3,8,2,2,2,0,1,1.299942,6.0,0.0,0.0,0.0
675,3,8,2,4,2,0,2,0.0,0.0,0.0,0.0,0.0
676,3,8,3,4,2,0,2,0.0,0.0,0.0,0.0,0.0
677,3,8,9,4,2,0,2,0.0,0.0,0.0,0.0,0.0
678,3,8,12,4,2,0,2,0.0,0.0,0.0,0.0,0.0
679,4,7,8,3,0,0,1,2.94672,1.0,0.0,0.0,0.0
680,4,7,8,1,0,0,1,2.066744,2.0,0.0,0.0,0.0
681,4,7,8,2,0,0,1,2.600328,3.0,0.0,0.0,0.0
682,4,7,8,0,0,0,1,3.249712,4.0,0.0,0.0,0.0
683,4,7,8,4,0,0,2,0.0,0.0,0.0,0.0,0.0
684,4,7,0,0,0,0,1,5.384266,1.0,0.0,0.0,0.0
685,4,7,0,3,0,0,1,1.300096,2.0,0.0,0.0,0.0
686,4,7,0,1,0,0,1,2.766493,3.0,0.0,0.0,0.0
687,4,7,0,0,0,0,1,2.349929,4.0,0.0,0.0,0.0
688,4,7,0,4,0,0,2,0.0,0.0,0.0,0.0,0.0
689,4,7,2,2,0,0,1,3.768296,1.0,0.0,0.0,0.0
690,4,7,2,2,0,0,1,1.982804,2.0,0.0,0.0,0.0
691,4,7,2,1,0,0,1,1.616543,3.0,0.0,0.0,0.0
692,4,7,2,0,0,0,1,7.33385,4.0,0.0,0.0,0.0
693,4,7,2,4,0,0,2,0.0,0.0,0.0,0.0,0.0
694,4,7,3,0,0,0,1,5.89941,1.0,0.0,0.0,0.0
695,4,7,3,3,0,0,0,1.250042,2.0,0.0,0.0,0.0
696,4,7,3,2,0,0,1,2.550043,3.0,0.0,0.0,0.0
697,4,7,3,1,0,0,1,1.649974,4.0,0.0,0.0,0.0
698,4,7,3,2,0,0,1,3.449979,5.0,0.0,0.0,0.0
699,4,7,3,4,0,0,2,0.0,0.0,0.0,0.0,0.0
700,4,7,1,1,0,0,1,7.350673,1.0,0.0,0.0,0.0
701,4,7,1,2,0,0,1,5.450411,2.0,0.0,0.0,0.0
702,4,7,1,0,0,0,1,2.917182,3.0,0.0,0.0,0.0
703,4,7,1,1,0,0,1,5.399911,4.0,0.0,0.0,0.0
704,4,7,1,4,0,0,2,0.0,0.0,0.0,0.0,0.0
705,4,7,0,0,1,0,1,1.716978,1.0,0.0,0.0,0.0
706,4,7,0,2,1,0,1,0.916299,2.0,0.0,0.0,0.0
707,4,7,0,0,1,0,1,1.116399,3.0,0.0,0.0,0.0
708,4,7,0,2,1,0,1,1.183842,4.0,0.0,0.0,0.0
709,4,7,0,1,1,0,1,1.283103,5.0,0.0,0.0,0.0
710,4,7,0,4,1,0,2,0.0,0.0,0.0,0.0,0.0
711,4,7,2,0,1,0,1,1.936348,1.0,0.0,0.0,0.0
712,4,7,2,3,1,0,1,2.317717,2.0,0.0,0.0,0.0
713,4,7,2,3,1,0,1,1.500101,3.0,0.0,0.0,0.0
714,4,7,2,1,1,0,0,0.0994857,4.0,0.0,0.0,0.0
715,4,7,2,1,1,0,0,0.4659586,5.0,0.0,0.0,0.0
716,4,7,2,1,1,0,0,2.04974,6.0,0.0,0.0,0.0
717,4,7,2,1,1,0,1,2.066528,7.0,0.0,0.0,0.0
718,4,7,2,0,1,0,1,1.933171,8.0,0.0,0.0,0.0
719,4,7,2,4,1,0,2,0.0,0.0,0.0,0.0,0.0
720,4,7,3,1,1,0,1,1.416515,1.0,0.0,0.0,0.0
721,4,7,3,2,1,0,1,15.83377,2.0,0.0,0.0,0.0
722,4,7,3,1,1,0,1,21.31734,3.0,0.0,0.0,0.0
723,4,7,3,3,1,0,1,1.00001,4.0,0.0,0.0,0.0
724,4,7,3,2,1,0,1,10.084,5.0,0.0,0.0,0.0
725,4,7,3,2,1,0,0,17.83361,6.0,0.0,0.0,0.0
726,4,7,3,2,1,0,0,4.4,7.0,0.0,0.0,0.0
727,4,7,3,2,1,0,0,4.4,8.0,0.0,0.0,0.0
728,4,7,3,1,1,0,1,4.4,9.0,0.0,0.0,0.0
729,4,7,3,2,1,0,1,10.48387,10.0,0.0,0.0,0.0
730,4,7,3,3,1,0,1,12.69997,11.0,0.0,0.0,0.0
731,4,7,3,4,1,0,2,0.0,0.0,0.0,0.0,0.0
732,4,7,1,3,1,0,1,3.31632,1.0,0.0,0.0,0.0
733,4,7,1,1,1,0,0,5.000515,2.0,0.0,0.0,0.0
734,4,7,1,2,1,0,1,2.7502,3.0,0.0,0.0,0.0
735,4,7,1,3,1,0,1,5.799678,4.0,0.0,0.0,0.0
736,4,7,1,1,1,0,0,5.600283,5.0,0.0,0.0,0.0
737,4,7,1,2,1,0,1,5.300262,6.0,0.0,0.0,0.0
738,4,7,1,1,1,0,0,5.683502,7.0,0.0,0.0,0.0
739,4,7,1,0,1,0,1,4.833456,8.0,0.0,0.0,0.0
740,4,7,1,4,1,0,2,0.0,0.0,0.0,0.0,0.0
741,4,7,0,2,2,0,1,2.966779,1.0,0.0,0.0,0.0
742,4,7,0,0,2,0,1,2.833544,2.0,0.0,0.0,0.0
743,4,7,0,1,2,0,0,3.634235,3.0,0.0,0.0,0.0
744,4,7,0,1,2,0,0,7.300636,4.0,0.0,0.0,0.0
745,4,7,0,0,2,0,1,2.599998,1.0,0.0,0.0,0.0
746,4,7,0,2,2,0,1,5.984453,2.0,0.0,0.0,0.0
747,4,7,0,3,2,0,1,3.200262,3.0,0.0,0.0,0.0
748,4,7,0,1,2,0,0,7.072716,1.0,0.0,0.0,0.0
749,4,7,0,1,2,0,0,7.639843,2.0,0.0,0.0,0.0
